ID,gender,region,age,city,q1_rating,q1_reason,q2_rating,q2_reason,q2_reason-Comment,q3_rating,q3_reason,q4_1_rating,q5_1_rating,rating_outside_توفر المنتجات البترولية,rating_outside_المسافات بين المحطات,rating_outside_النظافة العامة لمرافق المحطة,rating_outside_نظافة وصيانة المسجد,rating_outside_نظافة دورات المياه,rating_outside_مظهر العاملين,rating_outside_تنوع العلامات التجارية (مطاعم ومقاهي),rating_outside_مستوى التموينات,rating_outside_خدمات السيارات (مغسلة - تغيير زيوت...),rating_inside_توفر المنتجات البترولية,rating_inside_المسافات بين المحطات,rating_inside_النظافة العامة لمرافق المحطة,rating_inside_توفر المصليات,rating_inside_توفر دورات المياه,rating_inside_مظهر العاملين,rating_inside_التموينات,rating_inside_خدمة تعبئة الماء والهواء المجانية,question1,HappendAt,InstanceId
12357,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","2","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات","3","عدم توفر ديزل",,"1","عدم توفر الدفع بالبطاقات الائتمانية","1","4","2","4","2","2","1","3","4","4","4",,,,,,,,,"سالفة الاضاءات العشوائي عند مداخل المحطات و داخل المحطات و المفترض يكون هناك معيار ع الزفلته من دخول المحطةالى الخروج من الغير منطقي يكون الشارع مكسر و الصالح فقط الي مكان التعبئة ","5/1/2025, 6:14:38 PM",
12358,"ذكر","المنطقة الشرقية","من 40 إلى 55 سنة","حفر الباطن","3","المظهر العام لمحطات الوقود","5",,,"5",,"5","3",,,,,,,,,,"5","2","3","2","1","4","5","2","النظافة العامة لخدمات المحطات سواء المساجد او دورة المياه وخاصة دورة مياه النساء","5/1/2025, 7:12:21 PM",
12359,"ذكر","منطقة الرياض","أكثر من 60 سنة","الرياض","4",,"5",,,"5",,"4","4",,,,,,,,,,,,,,,,,,,"5/18/2025, 4:45:14 PM",
12360,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرياض","2","ضعف التقدم في تطوير المحطات
التفاوت في الخدمات المقدمة
المظهر العام لمحطات الوقود","4",,,"5",,"4","3",,,,,,,,,,"4","5","4","1","1","3","4","4","السلام عليكم ورحمة الله وبركاته وبعد تحية طيبة. اغلب المحطات سوء النظافه من دورات مياه من المصلى .. وفرو مضلات للشمس والحر تكييف للعمال المحطات والبنزين ","5/1/2025, 8:22:41 PM",
12361,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرياض","3","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة","5",,,"5",,"2","5",,"3","2","3","1","4","5","5","2",,,,,,,,,"تحسين مظهر  وخدمات المحطات في بعض محطات الطرق السريعه وتزويدها بالمطاعم المعروفه ونظافة المرافق للمحاط وزيادة عدد المحاط في الطرق السريعه وشكرا لوزارة الطاقة على جهودها في تحسين جودة محطات الوقود🙏","5/1/2025, 6:56:44 PM",
12362,"ذكر","منطقة مكة المكرمة","من 30 إلى 39 سنة","بحرة","3","التفاوت في الخدمات المقدمة","1","عدم توفر ديزل",,"5",,"3","5","2","4","2","4","3","4","2","4","4",,,,,,,,,,"5/18/2025, 6:47:37 PM",
12363,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","4",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 4:48:54 PM",
12364,"ذكر","المنطقة الشرقية","من 18 إلى 29 سنة","الدمام","3","التفاوت في الخدمات المقدمة","4",,,"3","عدم توفر الدفع بالبطاقات الائتمانية","4","4",,,,,,,,,,,,,,,,,,,"5/18/2025, 5:56:10 PM",
12365,"ذكر","منطقة الرياض","أكثر من 60 سنة","الرياض","4",,"4",,,"5",,"4","4",,,,,,,,,,,,,,,,,,"ايجاد وسيله لبيع وقود الدفئه ( كاز) في المحطات ","5/18/2025, 4:56:24 PM",
12366,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرياض","1","ضعف التقدم في تطوير المحطات","5",,,"5",,"3","5","5","5","1","1","1","5","5","5","3",,,,,,,,,"رفع الأتمتة واستخدام الروبوتات في المحطات وبامكانكم التواصل مع شركة Tech era مع الشخص احمد حسيني لفهم كيفية تطبيق هذي الحلول 0556078978 وايضا البريد الالكتروني Ahussaini@techera.tech معا لنطور المملكة مع رؤية 2030","5/1/2025, 5:31:43 PM",
12367,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"6/12/2025, 5:46:30 PM",
12368,"ذكر","المنطقة الشرقية","من 40 إلى 55 سنة","حفر الباطن","5",,"1","عدم توفر وقود 95",,"3","عدم قبول الدفع نقدًا
عدم توفر الدفع ببطاقات مدى
عدم توفر الدفع بالبطاقات الائتمانية","4","4",,,,,,,,,,,,,,,,,,"نامل حثهم على تطوير وتوفير الوقود","5/1/2025, 6:42:54 PM",
12369,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","3","التفاوت في الخدمات المقدمة","2","other","عدم توفر القاز","5",,"5","4",,,,,,,,,,,,,,,,,,"اقترح وجود خريطة تفاعليّة لعرض انواع الوقود المتوفر في جميع المحطات","5/1/2025, 11:21:57 PM",
12370,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","3","ضعف التقدم في تطوير المحطات","3","عدم توفر وقود 95",,"1","عدم توفر الدفع بالبطاقات الائتمانية","1","3","3","4","2","2","2","2","1","3","3","3","3","2","2","2","5","3","3","رفع جودة المرافق البالية إضافة لتوفير 95 في كل المحطات ","6/18/2025, 7:19:18 PM",
12371,"ذكر","منطقة الحدود الشمالية","من 30 إلى 39 سنة","رفحاء","1","ضعف التقدم في تطوير المحطات
المظهر العام لمحطات الوقود","4",,,"3","عدم توفر الدفع بالبطاقات الائتمانية","1","4","3","1","1","1","1","5","1","3","3",,,,,,,,,"تشغيل المحطات الخارجية والداخلية والاشراف عليها من قبل شركات متخصصة بالمجال","5/22/2025, 3:36:23 PM",
12372,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرياض","4",,"5",,,"5",,"4","4",,,,,,,,,,,,,,,,,,"Good Quality ","5/1/2025, 6:25:38 PM",
12373,"ذكر","منطقة المدينة المنورة","من 40 إلى 55 سنة","المدينة المنورة","5",,"5",,,"3","عدم توفر الدفع بالبطاقات الائتمانية","4","4",,,,,,,,,,,,,,,,,,,"5/1/2025, 6:36:47 PM",
12374,"ذكر","المنطقة الشرقية","من 18 إلى 29 سنة","الدمام","3","ضعف التقدم في تطوير المحطات","3","عدم توفر ديزل",,"5",,"4","4",,,,,,,,,,,,,,,,,,,"5/1/2025, 6:36:13 PM",
12375,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","5",,"5",,,"5",,"4","5",,,,,,,,,,,,,,,,,,,"6/22/2025, 7:31:07 PM",
12376,"ذكر","منطقة مكة المكرمة","من 40 إلى 55 سنة","جدة","3","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات","2","عدم توفر وقود 95",,"4",,"2","3","2","2","1","1","1","1","1","2","1","3","3","3","3","2","2","3","3","يوجد اقتراحات كثيرة ولاكن ماعندي وقت اكتبها في الاستبيان","5/1/2025, 7:33:52 PM",
12377,"ذكر","منطقة عسير","من 30 إلى 39 سنة","خميس مشيط","3","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات","3","عدم توفر وقود 95",,"2","عدم توفر الدفع بالبطاقات الائتمانية
عدم توفر الدفع بالمحافظ الرقمية","3","2","3","3","2","2","1","3","2","2","3","3","3","1","3","3","3","3","2",,"5/1/2025, 5:48:02 PM",
12378,"ذكر","المنطقة الشرقية","من 40 إلى 55 سنة","الدمام","3","ضعف التقدم في تطوير المحطات","4",,,"5",,"3","4","4","4","2","2","2","2","3","3","3",,,,,,,,,,"5/1/2025, 6:51:24 PM",
12379,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","3","التفاوت في الخدمات المقدمة
المظهر العام لمحطات الوقود
ضعف التقدم في تطوير المحطات","4",,,"5",,"2","3","4","4","2","1","1","2","2","3","3","4","3","2","2","1","2","2","1",,"5/1/2025, 7:16:19 PM",
12380,"ذكر","المنطقة الشرقية","أكثر من 60 سنة","الأحساء","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,"استمرار نظافة دوره الياه ","5/1/2025, 7:53:33 PM",
12381,"ذكر","منطقة مكة المكرمة","من 40 إلى 55 سنة","جدة","4",,"5",,,"4",,"3","4","5","4","3","3","2","4","3","3","3",,,,,,,,,"التركيز على توفر دورات مياة نظيفة داخل وخارج المدن وتجويد المحطات بخدمة تزويد هواء للإمارات ذاتيا","5/25/2025, 8:04:04 AM",
12382,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","3","other","4",,,"3","عدم توفر الدفع بالبطاقات الائتمانية","4","3",,,,,,,,,,"5","5","4","2","1","4","2","1","١. السماح بتعبئة الوقود من الجهتين ٢. منع عكس السير لغرض تعبئة الوقود ٣. اضاءة منطقة تعبئة الهواء والماء وتصميمها بطريقة  تمنع ايقاف السيارات بها لفترة طويلة ٤. ان يتم فرض تزويد قائد المركبة بتفرير عن حالة انوار المركبة مع فاتورة تغيير الزيت اجباري وليس اختياري ( بالامكان التواصل معي للشرح (0504442444) ","5/18/2025, 8:11:10 PM",
12383,"ذكر","منطقة المدينة المنورة","من 40 إلى 55 سنة","المدينة المنورة","3","المظهر العام لمحطات الوقود
other","4",,,"4",,"1","4","4","4","1","1","1","3","1","3","1",,,,,,,,,,"5/1/2025, 6:33:38 PM",
12384,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرياض","4",,"5",,,"5",,"4","5",,,,,,,,,,,,,,,,,,"الحرص على نظافه دورات المياه في المحطات داخل المدينه و خارجها ","5/1/2025, 6:25:06 PM",
12385,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","3","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة
other","5",,,"4",,"4","3",,,,,,,,,,"5","5","2","1","1","4","3","1","الاهتمام بالنظافة، وضع الية لتنظيم دخول المركبات بحيث لا تقدم الخدمة للمركبة التي تقف عكس اتجاه حركة المرور، وضع تصنيف لفئات المحطات بحيث تكون واضحة للمستفيد.","5/1/2025, 10:52:07 PM",
12386,"ذكر","منطقة مكة المكرمة","من 40 إلى 55 سنة","جدة","2","ضعف التقدم في تطوير المحطات","4",,,"4",,"2","2","5","1","1","1","1","2","3","4",,"5","1","1","1","1","3","5","3",,"5/1/2025, 5:59:50 PM",
12387,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","5",,"5",,,"5",,"4","5",,,,,,,,,,,,,,,,,,,"5/2/2025, 4:23:40 PM",
12388,"ذكر","منطقة القصيم","من 56 إلى 60 سنة","بريدة","3","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة","3","عدم توفر وقود 95",,"5",,"3","4","4","3","3","3","2","3","3","3","3",,,,,,,,,,"5/18/2025, 5:53:26 PM",
12389,"ذكر","المنطقة الشرقية","من 40 إلى 55 سنة","الخبر","3","التفاوت في الخدمات المقدمة","5",,,"1","عدم توفر الدفع بالبطاقات الائتمانية","2","4","5","5","1","1","1","3","3","3","4",,,,,,,,,"مراقبة المحطات على الطرق السريعة والتأكيد على نظافة دورات المياه ","5/18/2025, 5:19:15 PM",
12390,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","2","التفاوت في الخدمات المقدمة","4",,,"5",,"2","2","3","1","2","3","2","4","2","2","2","4","2","3","3","3","3","3","1","الحرص علي المظهر العام للمحطات وعدم التشوه البصري","5/19/2025, 6:09:11 AM",
12391,"ذكر","منطقة مكة المكرمة","من 30 إلى 39 سنة","جدة","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"6/23/2025, 8:45:29 PM",
12392,"ذكر","المنطقة الشرقية","من 40 إلى 55 سنة","الأحساء","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 5:55:23 PM",
12393,"ذكر","منطقة مكة المكرمة","من 40 إلى 55 سنة","الطائف","5",,"4",,,"5",,"4","3",,,,,,,,,,"5","3","4","4","3","3","3","5","Keep it up ","5/18/2025, 10:07:22 PM",
12394,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","4",,"5",,,"5",,"4","5",,,,,,,,,,,,,,,,,,"زيادة عدد محطات الوقود علي الطرق السريعة مع التمهيد الجيد والتحسين لمداخل المحطات","5/18/2025, 6:10:21 PM",
12395,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","عفيف","1","ضعف التقدم في تطوير المحطات
المظهر العام لمحطات الوقود","5",,,"5",,"1","3","5","5","2","1","1","5","3","5","5","5","3","1","1","2","5","5","5","العمل على متابعة المحطات بشكل دوري وتقييمها بشكل مستمر ووضع آليه لمحاسبتها","5/1/2025, 6:28:14 PM",
12396,"ذكر","المنطقة الشرقية","من 30 إلى 39 سنة","الأحساء","4",,"4",,,"2","عدم توفر الدفع بالبطاقات الائتمانية","3","5","4","5","3","2","1","4","2","4","3",,,,,,,,,"تحديد نسبة مساحة كافيه نسبيا للمحطات ","5/19/2025, 1:51:23 PM",
12397,"ذكر","منطقة عسير","من 30 إلى 39 سنة","رجال ألمع","3","other","3","other","تفاوت نقاوة البنزين من محطة لأخرى ( بعض المحطات جودة الوقود سيئه جداً وحتى اللون سيء جداً ) واستغرب من وجود ملصق تقييس واجتياز المحطة.","2","عدم توفر الدفع بالبطاقات الائتمانية
عدم توفر الدفع بالمحافظ الرقمية
other","1","4","4","3","3","3","2","4","3","3","3",,,,,,,,,"نقترح عليكم اجبار المحطات بقبول جميع وسائل الدفع بما فيها الفيزا والمحافظ الرقمية وايضاً توجهات الدوله باستقبال السوّاح وهم يحملون معهم الفيزا وايضاً راقبو الله عند وضع علامة تقييس فبعض المحطات وقودها كالماء بلا لون ولا جوده ويتطاير من الخزان بسرعة عالية وفقكم الله ","5/18/2025, 10:52:56 PM",
12398,"ذكر","منطقة حائل","من 18 إلى 29 سنة","حائل","1","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات","1","عدم توفر وقود 95",,"1","عدم قبول الدفع نقدًا
عدم توفر الدفع ببطاقات مدى","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","التطوير ","5/2/2025, 2:16:25 PM",
12399,"ذكر","منطقة المدينة المنورة","من 40 إلى 55 سنة","المدينة المنورة","3","ضعف التقدم في تطوير المحطات
التفاوت في الخدمات المقدمة","4",,,"4",,"2","4","4","3","3","3","3","3","3","3","3",,,,,,,,,,"5/1/2025, 5:45:29 PM",
12400,"أنثى","منطقة الرياض","من 40 إلى 55 سنة","الرياض","5",,"5",,,"5",,"4","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 6:45:40 PM",
12401,"ذكر","منطقة الرياض","من 56 إلى 60 سنة","المجمعة","2","التفاوت في الخدمات المقدمة","1","عدم توفر ديزل",,"5",,"2","3","2","3","3","3","2","3","3","3","3","3","2","2","3","2","2","3","2","نظافة دوراة المياه المسجد الأماكن العامه","5/1/2025, 6:05:52 PM",
12402,"ذكر","المنطقة الشرقية","من 56 إلى 60 سنة","الدمام","3","ضعف التقدم في تطوير المحطات","3","عدم توفر وقود 91",,"4",,"4","4",,,,,,,,,,,,,,,,,,"تزويد محطات البنزين علي الطرق السريعة بالخدمات ودورات المياه النظيفة","5/18/2025, 5:04:04 PM",
12403,"ذكر","المنطقة الشرقية","من 40 إلى 55 سنة","الأحساء","4",,"4",,,"4",,"3","4","5","5","5","4","4","4","4","4","4",,,,,,,,,,"5/18/2025, 5:42:42 PM",
12404,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرياض","3","ضعف التقدم في تطوير المحطات
التفاوت في الخدمات المقدمة
المظهر العام لمحطات الوقود","3","عدم توفر وقود 95",,"1","عدم توفر الدفع بالبطاقات الائتمانية
عدم توفر الدفع بالمحافظ الرقمية","3","3","1","1","3","2","1","1","1","1","1","5","5","3","3","3","3","5","3","تفعيل التعبئة الذاتية وعدم الالتزام بالإغلاق اوقات الصلاة كذلك توفر الخدمات المساندة داخل التموينات كالشاي والقهوة ","5/11/2025, 3:07:56 PM",
